"id","date","year","industry_format","ticker","name","currency","total_assets","income","employee","total_liabilities","income_tax_paid","operating_expenses","status","market_value","price","city","abbreviation"
"9850","20161231","2016","INDL","SO","SOUTHERN CO","USD","109697","2434","32.015","82803","-148","12257","A","48717.4809","49.19","Atlanta","GA"
"9882","20161231","2016","INDL","LUV","SOUTHWEST AIRLINES","USD","23286","2972","53.536","14845","902","15401","A","30659.6242","49.84","Dallas","TX"
"9890","20161231","2016","INDL","SWX","SOUTHWEST GAS HOLDINGS INC","USD","5581.126","155.32","6.277","3897.263","-19.032","1875.644","A","3638.0708","76.62","Las Vegas","NV"
"9899","20161231","2016","INDL","T","AT and T INC","USD","403821","12980","268.54","279711","3721","113601","A","261091.4148","42.53","Dallas","TX"
"9904","20161231","2016","INDL","SWN","SOUTHWESTERN ENERGY CO","USD","7076","-2634","1.469","6159","-15","1796","A","5358.2479","10.82","Spring","TX"
"9916","20160930","2016","INDL","SPAN","SPAN-AMERICA MEDICAL SYS INC","USD","33.562","4.292","0.238","6.55","2.267","60.396","A","50.6837","18.3903","Greenville","SC"
"9919","20161231","2016","INDL","SPAR","SPARTAN MOTORS INC","USD","243.294","8.603","2.34","90.342","2.232","571.866","A","318.0428","9.25","Charlotte","MI"
"9922","20160630","2016","INDL","SPA","SPARTON CORP","USD","245.998","-38.562","1.697","167.37","0.766","387.358","A","214.3257","21.77","Schaumburg","IL"
"9969","20161231","2016","INDL","STAA","STAAR SURGICAL CO","USD","65.443","-11.599","0.336","27.538","0.699","92.195","A","441.9422","10.85","Monrovia","CA"
"10000","20161231","2016","INDL","SMP","STANDARD MOTOR PRODS","USD","768.697","55.876","4.1","327.669","32.505","937.196","A","1215.2787","53.22","Long Island City","NY"
"10002","20161231","2016","INDL","CAA","CALATLANTIC GROUP INC","USD","8709.044","484.553","3.055","4501.458","226.959","5630.711","A","3891.7303","34.01","Arlington","VA"
"10008","20160630","2016","INDL","SXI","STANDEX INTERNATIONAL CORP","USD","690.457","27.098","5.3","320.498","24.769","651.829","A","1047.2526","82.63","Salem","NH"
"10016","20161231","2016","INDL","SWK","STANLEY BLACK  and  DECKER INC","USD","15634.9","737.9","54.023","9261.3","233.3","9500","A","17497.1064","114.69","New Britain","CT"
"10030","20160630","2016","INDL","SCX","STARRETT (L.S.) CO  -CL A","USD","201.598","-20.479","1.694","110.085","1.113","218.802","A","83.8449","11.91","Athol","MA"
"10035","20161231","2016","INDL","STT","STATE STREET CORP","USD","242698","1544","33.783","221479","371","5242","A","29684.2991","77.72","Boston","MA"
"10056","20161231","2016","INDL","SCL","STEPAN CO","USD","1353.89","83.726","2.145","717.974","30.581","1557.692","A","1827.189","81.48","Northfield","IL"
"10086","20161231","2016","INDL","STC","STEWART INFORMATION SERVICES","USD","1341.724","63.497","6.35","692.876","15.265","1878.108","A","1079.7005","46.08","Houston","TX"
"10096","20161231","2016","INDL","PSA","PUBLIC STORAGE","USD","10130.338","1433.881","5.5","688.684","0","1186.053","A","38730.0915","223.5","Glendale","CA"
"10115","20161231","2016","INDL","SYK","STRYKER CORP","USD","20435","1525","33","10885","510","8369","A","44928.75","119.81","Kalamazoo","MI"
"10121","20161231","2016","INDL","NAVI","NAVIENT CORP","USD","121136","738","6.773","117413","245","1384","A","4778.8955","16.43","Wilmington","DE"
"10124","20161231","2016","INDL","RGR","STURM RUGER  and  CO INC","USD","355.404","87.472","2.12","89.504","43","494.569","A","984.9103","52.7","Southport","CT"
"10187","20161231","2016","INDL","STI","SUNTRUST BANKS INC","USD","204875","1531","24.375","181257","811","4591","A","26941.6618","54.85","Atlanta","GA"
"10195","20161231","2016","INDL","SUP","SUPERIOR INDUSTRIES INTL","USD","542.756","18.169","4.189","144.53","21.9","644.04","A","662.5444","26.35","Southfield","MI"
"10198","20161231","2016","INDL","SGC","SUPERIOR UNIFORM GROUP INC","USD","196.848","14.996","1.632","86.298","5.076","225.956","A","284.7451","19.62","Seminole","FL"
"10247","20160630","2016","INDL","SYY","SYSCO CORP","USD","16721.804","514.701","51.9","13166.81","180.565","47711.671","A","28393.9518","50.74","Houston","TX"
"10297","20160630","2016","INDL","TRR","TRC COS INC","USD","478.478","0.15","4.8","325.663","10.128","592.427","A","196.4509","6.32","Windsor","CT"
"10353","20161231","2016","INDL","TISI","TEAM INC","USD","1147.418","-23.302","7.4","611.781","-2.741","1136.03","A","1169.0613","39.25","Sugar Land","TX"
"10364","20160930","2016","INDL","TCCO","TECHNICAL COMMUNICATIONS CP","USD","5.471","-2.472","0.028","0.557","0.002","5.353","A","4.876","2.65","Concord","MA"
"10405","20161231","2016","INDL","ATI","ALLEGHENY TECHNOLOGIES INC","USD","5170","-716","8.5","3725.2","-1.9","3067.9","A","1735.1753","15.93","Pittsburgh","PA"
"10407","20161231","2016","INDL","TFX","TELEFLEX INC","USD","3891.213","171.037","12.6","1753.696","23.955","1375.208","A","7102.364","161.15","Wayne","PA"
"10411","20161231","2016","INDL","TDS","TELEPHONE  and  DATA SYSTEMS INC","USD","9446","53","10.3","4695","-39","4204","A","3175.7","28.87","Chicago","IL"
"10441","20161231","2016","INDL","TNC","TENNANT CO","USD","470.037","44.82","3.236","191.494","14.172","721.625","A","1259.3856","71.2","Minneapolis","MN"
"10443","20161231","2016","INDL","TEN","TENNECO INC","USD","4342","429","31","3660","113","7824","A","3388.1229","62.47","Lake Forest","IL"
"10453","20161231","2016","INDL","TER","TERADYNE INC","USD","2762.493","-55.491","4.3","933.834","40.424","1335.608","A","5059.0958","25.4","North Reading","MA"
"10466","20161231","2016","INDL","TSO","TESORO CORP","USD","20398","821","6.3","12271","136","21915","A","10222.905","87.45","San Antonio","TX"
"10499","20161231","2016","INDL","TXN","TEXAS INSTRUMENTS INC","USD","16431","3601","29.865","5958","1150","7631","A","72676.9525","72.97","Dallas","TX"
"10504","20161231","2016","INDL","TPL","TEXAS PACIFIC LAND TRUST","USD","62.454","37.529","0.01","14.829","20.725","4.811","A","2352.4958","296.77","Dallas","TX"
"10519","20161231","2016","INDL","TXT","TEXTRON INC","USD","15358","755","36","9784","174","12181","A","13125.1367","48.56","Providence","RI"
"10530","20161231","2016","INDL","TMO","THERMO FISHER SCIENTIFIC INC","USD","45907.5","1382.8","55","24368.2","663.2","13682.9","A","55515.5128","141.1","Waltham","MA"
"10549","20160731","2016","INDL","THO","THOR INDUSTRIES INC","USD","2325.464","256.519","14.9","1060.242","128.409","4137.443","A","4017.0488","76.54","Elkhart","IN"
"10567","20161231","2016","INDL","SIX","SIX FLAGS ENTERTAINMENT CORP","USD","2487.672","156.101","47","2188.286","17.267","890.78","A","5447.306","59.96","Grand Prairie","TX"
"10581","20161231","2016","INDL","TKR","TIMKEN CO","USD","2758.3","119.6","14.111","1452.3","49.7","2289.1","A","3074.765","39.7","North Canton","OH"
"10609","20161231","2016","INDL","TR","TOOTSIE ROLL INDUSTRIES INC","USD","920.101","64.437","2","208.563","36.365","409.059","A","2465.3666","39.75","Chicago","IL"
"10614","20161231","2016","INDL","TMK","TORCHMARK CORP","USD","21436.087","895.406","3.128","16869.226","79.79","3069.249","A","8705.9666","73.76","McKinney","TX"
"10618","20161031","2016","INDL","TTC","TORO CO","USD","1387.518","222.401","6.329","837.483","82.225","1994.874","A","5191.4848","47.88","Bloomington","MN"
"10631","20161231","2016","INDL","TSS","TOTAL SYSTEM SERVICES INC","USD","6366.177","303.026","11.5","4242.164","87.428","3218.026","A","8994.6025","49.03","Columbus","GA"
"10726","20161231","2016","INDL","TRCO","TRIBUNE MEDIA CO","USD","9401.051","3.48","8.2","5855.368","265.886","1450.882","A","3019.4671","34.98","Chicago","IL"
"10735","20161231","2016","INDL","TRN","TRINITY INDUSTRIES","USD","9125.3","369.7","17.68","4814.2","-57.9","3580.5","A","4222.296","27.76","Dallas","TX"
"10740","20160630","2016","INDL","TRT","TRIO-TECH INTERNATIONAL","USD","32.219","0.224","0.629","11.348","0.241","31.172","A","12.5765","3.58","Van Nuys","CA"
"10777","20160630","2016","INDL","TWIN","TWIN DISC INC","USD","213.922","-21.65","0.742","96.869","1.758","173.953","A","121.899","10.74","Racine","WI"
"10789","20161231","2016","INDL","TYL","TYLER TECHNOLOGIES INC","USD","1357.945","109.857","3.831","442.42","30.2","574.938","A","5249.0818","142.77","Plano","TX"
"10793","20160930","2016","INDL","TSN","TYSON FOODS INC  -CL A","USD","22373","1817","114","12749","686","33314","A","26955.87","74.67","Springdale","AR"
"10795","20161231","2016","INDL","UAL","UNITED CONTINENTAL HLDGS INC","USD","40140","2265","88","31481","14","29603","A","22928.9954","72.88","Chicago","IL"
"10801","20160930","2016","INDL","UGI","UGI CORP","USD","10847.2","448.7","13.32","7245.4","134.5","4291.3","A","7824.7104","45.24","King Of Prussia","PA"
"10816","20161231","2016","INDL","USG","USG CORP","USD","3869","439","6.6","1983","4","2474","A","4221.303","28.88","Chicago","IL"
"10839","20160630","2016","INDL","UFI","UNIFI INC","USD","526.863","30.318","2.7","199.918","9.923","582.221","A","485.9738","27.23","Greensboro","NC"
"10840","20160831","2016","INDL","UNF","UNIFIRST CORP","USD","1702.007","120.49","13","337.226","73.658","1199.64","A","2601.8234","128.39","Wilmington","MA"
"10860","20161231","2016","INDL","AEE","AMEREN CORP","USD","24699","639","8.629","17454","-12","3850","A","12726.796","52.46","St. Louis","MO"
"10867","20161231","2016","INDL","UNP","UNION PACIFIC CORP","USD","55718","4156","42.919","35786","1347","10631","A","84584.6323","103.68","Omaha","NE"
"10877","20161231","2016","INDL","UNT","UNIT CORP","USD","2479.303","-135.624","1.216","1285.233","0.042","540.847","A","1383.6438","26.87","Tulsa","OK"
"10894","20161231","2016","INDL","UDR","UDR INC","USD","7679.584","327.551","1.587","3673.132","0.693","778.484","A","9749.6083","36.48","Highlands Ranch","CO"
"10903","20161231","2016","INDL","UNH","UNITEDHEALTH GROUP INC","USD","122810","7726","230","82621","4726","169855","A","152358.08","160.04","Minnetonka","MN"
"10916","20161231","2016","INDL","UMBF","UMB FINANCIAL CORP","USD","20682.532","104.977","3.688","18720.148","44.076","605.159","A","3830.7818","77.12","Kansas City","MO"
"10920","20161231","2016","INDL","UPS","UNITED PARCEL SERVICE INC","USD","40377","2488","434","39948","2064","53207","A","99740.1246","114.64","Atlanta","GA"
"10981","20161231","2016","INDL","ESND","ESSENDANT INC","USD","2163.506","74.987","6.6","1382.4","32.151","5209.711","A","783.4156","20.9","Deerfield","IL"
"10983","20161231","2016","INDL","UTX","UNITED TECHNOLOGIES CORP","USD","89706","4664","202","60241","4096","47709","A","88649.8036","109.62","Farmington","CT"
"10991","20161231","2016","INDL","SGMS","SCIENTIFIC GAMES CORP","USD","7087.4","-465.1","8.4","9023.1","-21.9","1895.6","A","1232","14","Las Vegas","NV"
"10999","20161231","2016","INDL","UTL","UNITIL CORP","USD","1128.2","27.1","0.498","835.1","1.6","271.5","A","637.7071","45.34","Hampton","NH"
"11012","20161231","2016","INDL","SXT","SENSIENT TECHNOLOGIES CORP","USD","1667.86","82.853","4.083","832.119","29.217","1126.696","A","3476.222","78.58","Milwaukee","WI"
"11032","20161231","2016","INDL","UHS","UNIVERSAL HEALTH SVCS INC","USD","10317.802","744.883","81.125","5710.889","344.611","8068.191","A","10279.5005","106.38","King Of Prussia","PA"
"11051","20161231","2016","INDL","UTMD","UTAH MEDICAL PRODUCTS INC","USD","76.584","5.844","0.173","7.34","4.846","20.278","A","270.1208","72.75","Midvale","UT"
"11060","20161231","2016","INDL","VFC","VF CORP","USD","9739.287","1075.865","69","4798.366","434.795","10049.543","A","22087.5936","53.35","Greensboro","NC"
"11065","20161231","2016","INDL","VSEC","VSE CORP","USD","661.839","26.913","2.523","406.645","18.886","612.823","A","419.4332","38.84","Alexandria","VA"
"11094","20161231","2016","INDL","VMI","VALMONT INDUSTRIES INC","USD","2391.731","100.235","10.552","1409.145","48.203","2186.591","A","3173.2089","140.9","Omaha","NE"
"11096","20161031","2016","INDL","VAL","VALSPAR CORP","USD","4314.55","331.355","11.083","3201.127","120.183","3509.957","A","7910.5308","99.6","Minneapolis","MN"
"11115","20160930","2016","INDL","VAR","VARIAN MEDICAL SYSTEMS INC","USD","3816","388.4","7.8","2061.5","155.9","2563.9","A","9325.961","99.53","Palo Alto","CA"
"11124","20161231","2016","INDL","VECO","VEECO INSTRUMENTS INC","USD","758.532","-121.781","0.716","163.937","1.699","344.588","A","1183.1402","29.15","Plainview","NY"
"11161","20160930","2016","INDL","VII","VICON INDUSTRIES INC","USD","18.078","-13.026","0.121","9.551","0.02","40.402","A","6.6284","0.709","Hauppauge","NY"
"11178","20160731","2016","INDL","VLGEA","VILLAGE SUPER MARKET  -CL A","USD","450.254","28.579","6.544","178.519","8.518","1567.415","A","447.8958","31.64","Springfield","NJ"
"11191","20161231","2016","INDL","VSH","VISHAY INTERTECHNOLOGY INC","USD","3077.801","86.048","22.1","1418.184","58.788","1962.272","A","2364.8112","16.2","Malvern","PA"
"11213","20161031","2016","INDL","VISI","VOLT INFO SCIENCES INC","USD","316.465","-17.188","25.8","267.5","4.316","1330.214","A","137.0129","6.55","New York","NY"
"11220","20161231","2016","INDL","VNO","VORNADO REALTY TRUST","USD","20814.847","1058.672","4.225","11917.905","9.716","1955.411","A","19736.4714","104.37","New York","NY"
"11228","20161231","2016","INDL","VMC","VULCAN MATERIALS CO","USD","8471.475","400.184","7.533","3898.999","102.849","2621.096","A","16562.2259","125.15","Birmingham","AL"
"11234","20160831","2016","INDL","WDFC","WD-40 CO","USD","339.668","34.052","0.445","199.273","16.494","302.857","A","1681.5168","118.35","San Diego","CA"
"11258","20161231","2016","INDL","WJXFF","WAJAX CORP","CAD","664.948","9.475","2.318","388.133","2.373","1161.621","A","457.1876","23.06","Mississauga","ON"
"11259","20170131","2016","INDL","WMT","WAL-MART STORES INC","USD","198825","11448","2300","118290","4507","452560","A","203423.52","66.74","Bentonville","AR"
"11264","20160831","2016","INDL","WBA","WALGREENS BOOTS ALLIANCE INC","USD","72688","1357","360","42407","1100","109096","A","87407.8808","80.71","Deerfield","IL"
"11296","20160930","2016","INDL","WGL","WGL HOLDINGS INC","USD","6058.705","144.061","1.554","4654.562","-10.723","1901.501","A","3202.7787","62.7","Washington","DC"
"11300","20161231","2016","INDL","GHC","GRAHAM HOLDINGS CO","USD","4432.67","91.264","20.222","1967.095","65","2085.462","A","2854.6332","511.95","Arlington","VA"
"11301","20161231","2016","INDL","WRE","WASHINGTON REIT","USD","2253.619","127.449","0.153","1201.557","0.065","244.142","A","2438.8701","32.69","Washington","DC"
"11302","20160831","2016","INDL","WSCI","WSI INDUSTRIES INC","USD","25.983","0.173","0.091","12.004","0","33.472","A","10.3952","3.56","Monticello","MN"
"11304","20161231","2016","INDL","AVA","AVISTA CORP","USD","5309.755","136.398","1.742","3661.279","-13.458","991.397","A","2566.8781","39.99","Spokane","WA"
"11313","20161231","2016","INDL","WSO","WATSCO INC","USD","1874.649","241.566","5.05","622.901","99.006","3855.004","A","5266.1095","148.12","Miami","FL"
"11340","20161231","2016","INDL","WRI","WEINGARTEN REALTY INVST","USD","4426.928","275.314","0.304","2665.274","0.958","355.112","A","4583.6969","35.79","Houston","TX"
"11343","20161231","2016","INDL","WMK","WEIS MARKETS INC","USD","1431.304","87.253","23","504.582","31","2971.899","A","1797.8623","66.84","Sunbury","PA"
"11376","20161231","2016","INDL","WST","WEST PHARMACEUTICAL SVSC INC","USD","1716.7","119.4","7.3","599.2","48.1","1193.9","A","6201.073","84.83","Exton","PA"
"11399","20160630","2016","INDL","WDC","WESTERN DIGITAL CORP","USD","32862","365","72.878","21717","26","10573","A","13421.84","47.26","Irvine","CA"
"11443","20161231","2016","INDL","WNGRF","WESTON (GEORGE) LTD","CAD","37946","1097","201.5","23156","345","44045","A","14497.7189","113.59","Toronto","ON"
"11456","20161231","2016","INDL","WY","WEYERHAEUSER CO","USD","19243","780","10.4","10063","485","4854","A","22523.2075","30.09","Seattle","WA"
"11462","20161231","2016","INDL","HNH","HANDY  and  HARMAN LTD","USD","836.52","-18.559","3.47","669.925","5.934","731.245","A","312.7576","25.55","New York","NY"
"11465","20161231","2016","INDL","WHR","WHIRLPOOL CORP","USD","19153","860","93","13425","300","18536","A","13450.98","181.77","Benton Harbor","MI"
"11506","20161231","2016","INDL","WMB","WILLIAMS COS INC","USD","46835","-178","5.604","32789","5","3952","A","23355","31.14","Tulsa","OK"
"11511","20170131","2016","INDL","WSM","WILLIAMS-SONOMA INC","USD","2476.879","306.1","28.3","1228.659","203.426","4423.612","A","4209.9383","48.21","San Francisco","CA"
"11537","20160831","2016","INDL","WGO","WINNEBAGO INDUSTRIES","USD","390.718","58.745","3.05","122.359","18.449","906.785","A","647.5071","24.07","Forest City","IA"
"11550","20161231","2016","INDL","WEC","WEC ENERGY GROUP INC","USD","30123.2","937.3","8.164","21163","-39.7","5038.5","A","18510.8198","58.65","Milwaukee","WI"
"11554","20161231","2016","INDL","LNT","ALLIANT ENERGY CORP","USD","13373.8","371.5","3.978","9311.8","9.8","2285","A","8626.5679","37.89","Madison","WI"
"11566","20161231","2016","INDL","WWW","WOLVERINE WORLD WIDE","USD","2431.7","62.1","5.86","1457.6","35.4","2240.9","A","2131.8938","21.95","Rockford","MI"
"11580","20160930","2016","INDL","WWD","WOODWARD INC","USD","2642.362","166.591","6.852","1429.767","97.118","1699.011","A","3838.0839","62.48","Fort Collins","CO"
"11584","20170131","2016","INDL","FL","FOOT LOCKER INC","USD","3840","667","50.168","1130","341","6598","A","9012.7358","68.54","New York","NY"
"11644","20161231","2016","INDL","KEG","KEY ENERGY SERVICES INC","USD","657.981","-138.395","3.225","415.364","-1.777","491.517","A","642.0672","31.95","Houston","TX"
"11649","20161231","2016","INDL","YRCW","YRC WORLDWIDE INC","USD","1770","-43.4","32.3","2186.2","6.8","4428","A","431.2414","13.28","Overland Park","KS"
"11657","20161231","2016","INDL","YORW","YORK WATER CO","USD","320.494","11.846","0.105","206.433","2.509","18.274","A","490.9464","38.2","York","PA"
"11670","20160930","2016","INDL","HRG","HRG GROUP INC","USD","35792.8","284.1","16.021","33975.6","35.9","4336.4","A","3152.3873","15.7","New York","NY"
"11672","20170131","2016","INDL","TJX","TJX COMPANIES INC","USD","12883.808","2271.48","235","8373.209","1282.172","28657.621","A","48422.2195","74.92","Framingham","MA"
"11687","20161231","2016","INDL","ZION","ZIONS BANCORPORATION","USD","63239.165","402.081","10.057","55604.859","214.3","1412.222","A","8740.7784","43.04","Salt Lake City","UT"
"11721","20160930","2016","INDL","OSK","OSHKOSH CORP","USD","4513.8","185.8","13.8","2537.3","116.8","5761.6","A","4139.8","56","Oshkosh","WI"
"11745","20161231","2016","INDL","QLYS","QUALYS INC","USD","407.004","19.279","0.684","148.591","0.856","150.108","A","1134.3677","31.65","Redwood City","CA"
"11756","20161231","2016","INDL","ALEX","ALEXANDER  and  BALDWIN INC","USD","2156.3","-6.3","0.806","932.3","0","221.1","A","2198.63","44.87","Honolulu","HI"
"11770","20161231","2016","INDL","SF","STIFEL FINANCIAL CORP","USD","19129.356","82.011","6.977","16390.948","22.946","2211.303","A","3328.718","49.95","St. Louis","MO"
"11796","20161231","2016","INDL","LCII","LCI INDUSTRIES","USD","786.904","127.873","7.654","236.635","65.792","1431.408","A","2666.8125","107.75","Elkhart","IN"
"11811","20160630","2016","INDL","JKHY","HENRY (JACK)  and  ASSOCIATES","USD","1815.512","248.867","5.861","819.302","90.307","882.775","A","6867.7127","87.27","Monett","MO"
"11842","20161231","2016","INDL","ASB","ASSOCIATED BANC-CORP","USD","29139.315","178.211","4.441","26048.003","75.558","646.69","A","3757.3887","24.7","Green Bay","WI"
"11854","20161231","2016","INDL","NMIH","NMI HOLDINGS INC","USD","841.737","68.028","0.276","364.388","0.2","90.715","A","629.8943","10.65","Emeryville","CA"
"11856","20161231","2016","INDL","BBT","BB and T CORP","USD","219276","2338","37.5","189350","844","6067","A","38061.5145","47.02","Winston-Salem","NC"
"11861","20161231","2016","INDL","VLY","VALLEY NATIONAL BANCORP","USD","22864.439","171.748","2.828","20487.283","26.564","483.636","A","3068.758","11.64","Wayne","NJ"
"11872","20160930","2016","INDL","ARKR","ARK RESTAURANTS CORP","USD","68.255","5.49","2.195","25.551","2.85","139.407","A","76.8121","22.44","New York","NY"
"11896","20161231","2016","INDL","FMBI","FIRST MIDWEST BANCORP INC","USD","11422.555","79.828","1.882","10165.475","57.553","285.428","A","2051.8298","25.23","Itasca","IL"
"11903","20161031","2016","INDL","AEPI","AEP INDUSTRIES INC","USD","392.631","28.237","2.6","279.339","16","995.694","I","560.2387","109.55","Montvale","NJ"
"11922","20160930","2016","INDL","NGVC","NATURAL GROCERS VITAMIN CTGE","USD","282.246","11.471","3.074","155.521","6.37","659.587","A","250.5755","11.16","Lakewood","CO"
"11923","20161231","2016","INDL","APC","ANADARKO PETROLEUM CORP","USD","45564","-2816","4.5","30067","-882","5562","A","38435.176","69.73","The Woodlands","TX"
"11944","20160630","2016","INDL","TUES","TUESDAY MORNING CORP","USD","361.97","3.713","9.067","134.688","0.256","929.075","A","312.8182","7.02","Dallas","TX"
"12081","20161231","2016","INDL","LAND","GLADSTONE LAND CORP","USD","333.985","0.473","0","246.208","0","9.519","A","112.681","11.24","McLean","VA"
"12123","20170131","2016","INDL","BIG","BIG LOTS INC","USD","1607.707","168.805","35.1","957.077","87.136","4802.983","A","2212.95","50","Columbus","OH"
"12124","20161231","2016","INDL","MS","MORGAN STANLEY","USD","814949","5447","55.311","737772","831","24130","A","78267.3645","42.25","New York","NY"
"12138","20161231","2016","INDL","TROW","PRICE (T. ROWE) GROUP","USD","6225","1208.9","6.329","529.2","680.6","2289.9","A","18422.4438","75.26","Baltimore","MD"
"12140","20161231","2016","INDL","NNN","NATIONAL RETAIL PROPERTIES","USD","6334.151","251.667","0.065","2417.223","-0.155","225.141","A","6504.03","44.2","Orlando","FL"
"12141","20160630","2016","INDL","MSFT","MICROSOFT CORP","USD","193694","15813","114","121697","3900","58150","A","399535.36","51.17","Redmond","WA"
"12151","20160630","2016","INDL","COTY","COTY INC","USD","7100.2","214","10.06","6659.8","118.1","3655.8","A","8761.229","25.99","New York","NY"
"12171","20170131","2016","INDL","TECD","TECH DATA CORP","USD","7931.866","153.878","9.5","5761.978","84.272","25862.664","A","3014.0221","85.56","Clearwater","FL"
"12181","20161231","2016","INDL","RGEN","REPLIGEN CORP","USD","288.913","6.498","0.236","120.149","3.993","77.79","A","1043.0721","30.82","Waltham","MA"
"12215","20161231","2016","INDL","CY","CYPRESS SEMICONDUCTOR CORP","USD","3871.871","-695.478","6.546","1979.119","8.288","1728.301","A","3701.7895","11.44","San Jose","CA"
"12216","20160630","2016","INDL","LLTC","LINEAR TECHNOLOGY CORP","USD","2049.981","495.02","4.923","290.806","89.749","738.974","A","11151.1006","46.53","Milpitas","CA"
"12250","20161231","2016","INDL","AMAG","AMAG PHARMACEUTICALS INC","USD","2478.426","-2.116","0.545","1544.037","5.309","307.319","A","1194.8928","34.8","Waltham","MA"
"12262","20161231","2016","INDL","ASTE","ASTEC INDUSTRIES INC","USD","843.601","46.99","3.903","194.76","28.455","1035.896","A","1554.6832","67.46","Chattanooga","TN"
"12266","20161231","2016","INDL","WERN","WERNER ENTERPRISES INC","USD","1793.003","75.275","11.738","798.216","4.673","1689.625","A","1944.9007","26.95","Omaha","NE"
"12294","20161231","2016","INDL","MPLX","MPLX LP","USD","16646","258","0","5327","3","1408","A","12366.0217","34.62","Findlay","OH"
"12304","20160930","2016","INDL","DLHC","DLH HOLDINGS CORP","USD","65.074","3.384","1.4","33.298","0.124","80.294","A","52.2841","4.69","Atlanta","GA"
"12389","20161231","2016","INDL","HOG","HARLEY-DAVIDSON INC","USD","9890.24","741.988","6","7970.082","356.553","4564.211","A","10264.8063","58.34","Milwaukee","WI"
"12392","20161231","2016","INDL","SKYW","SKYWEST INC","USD","5137.251","-161.397","16.9","3786.308","1.212","2543.272","A","1886.8707","36.45","St. George","UT"
"12395","20161031","2016","INDL","TOL","TOLL BROTHERS INC","USD","9736.789","381.268","4.2","5501.587","180.633","4840.474","A","4439.3255","27.44","Horsham","PA"
"12407","20160630","2016","INDL","GROW","U S GLOBAL INVESTORS INC","USD","26.346","-3.397","0.025","1.3","0.049","9.365","A","25.9199","1.7","San Antonio","TX"
"12413","20161231","2016","INDL","EGL","ENGILITY HOLDINGS INC","USD","2198.559","-3.705","9.1","1493.754","1.071","1888.173","A","1239.3512","33.7","Chantilly","VA"
"12428","20161231","2016","INDL","POR","PORTLAND GENERAL ELECTRIC CO","USD","7527","194","2.752","5183","16","1269","A","3854.0735","43.33","Portland","OR"
"12432","20161231","2016","INDL","HCLP","HI-CRUSH PARTNERS LP","USD","529.31","-81.133","0","236.428","0","211.616","A","1260.6264","19.8","Houston","TX"
"12433","20160930","2016","INDL","VIVO","MERIDIAN BIOSCIENCE INC","USD","251.823","29.043","0.65","85.351","17.915","135.919","A","812.244","19.29","Cincinnati","OH"
"12441","20161231","2016","INDL","IT","GARTNER INC","USD","2367.335","188.301","8.813","2306.457","86.3","2034.832","A","8353.5366","101.07","Stamford","CT"
"12445","20161231","2016","INDL","WTS","WATTS WATER TECHNOLOGIES INC","USD","1800.3","61.6","4.8","1064","33.5","1187.5","A","2230.492","65.2","North Andover","MA"
"12458","20160630","2016","INDL","PDEX","PRO-DEX INC/CO","USD","11.147","0.822","0.104","2.27","0.021","18.773","A","22.5347","5.56","Irvine","CA"
"12459","20161231","2016","INDL","NVR","NVR INC","USD","2643.943","425.262","4.9","1339.502","218.984","5128.912","A","6163.617","1669","Reston","VA"
"12471","20161231","2016","INDL","INT","WORLD FUEL SERVICES CORP","USD","5412.6","79.5","5","3472.6","37.5","26730.7","A","3209.109","45.91","Miami","FL"
"12482","20160930","2016","INDL","CLFD","CLEARFIELD INC","USD","70.595","8.013","0.222","8.001","1.131","63.107","A","265.5688","18.8","Brooklyn Park","MN"
"12540","20161130","2016","INDL","ADBE","ADOBE SYSTEMS INC","USD","12707.114","1164.26","15.706","5282.279","249.884","4052.336","A","50814.2537","102.81","San Jose","CA"
"12544","20161231","2016","INDL","JOE","ST JOE CO","USD","1027.945","18.657","0.047","341.146","2.302","85.213","A","1412.517","19","WaterSound","FL"
"12568","20160930","2016","INDL","DJCO","DAILY JOURNAL CORP","USD","225.446","-3.257","0.355","100.103","-0.013","42.543","A","302.439","219","Los Angeles","CA"
"12578","20161231","2016","INDL","VHI","VALHI INC","USD","2443.2","-33.9","2.995","1998.8","20.3","1463.1","A","1183.32","3.46","Dallas","TX"
"12589","20161231","2016","INDL","HLS","HEALTHSOUTH CORP","USD","4681.9","318.1","35.71","3614.9","31.9","2824.6","A","3667.4732","41.24","Birmingham","AL"
"12598","20161231","2016","INDL","PTSI","P.A.M. TRANSPORTATION SVCS","USD","380.066","13.267","2.463","285.908","0.286","378.51","A","166.1941","25.98","Tontitown","AR"
"12603","20161231","2016","INDL","CNO","CNO FINANCIAL GROUP INC","USD","31975.2","577.8","3.4","27488.3","6.7","3246.6","A","3327.3891","19.15","Carmel","IN"
"12615","20161231","2016","INDL","MHO","M/I HOMES INC","USD","1548.511","56.609","1.138","894.337","2.271","1577.332","A","621.3669","25.18","Columbus","OH"
"12625","20161231","2016","INDL","MRTN","MARTEN TRANSPORT LTD","USD","653.748","33.464","3.622","216.41","0.031","540.898","A","760.3955","23.3","Mondovi","WI"
"12635","20161231","2016","INDL","FISV","FISERV INC","USD","9743","928","23","7202","408","3656","A","22903.34","106.28","Brookfield","WI"
"12689","20161130","2016","INDL","KBH","KB HOME","USD","5131.624","106.877","1.79","3408.479","2.757","3430.722","A","1347.5563","15.84","Los Angeles","CA"
